3.480000, 59.800000, 42.400000, 23.137049
3.540000, 60.400000, 42.700000, 23.185171
3.600000, 61.000000, 43.000000, 23.233384
3.660000, 61.600000, 43.300000, 23.281686
3.720000, 62.200000, 43.600000, 23.330078
3.780000, 62.800000, 43.900000, 23.378560
3.840000, 63.400000, 44.200000, 23.427132
3.900000, 64.000000, 44.500000, 23.475794
3.960000, 64.600000, 44.800000, 23.524546
4.020000, 65.200000, 45.100000, 23.573389
4.080000, 65.800000, 45.400000, 23.622321
4.140000, 66.400000, 45.700000, 23.671343
4.200000, 67.000000, 46.000000, 23.720455
4.260000, 67.600000, 46.300000, 23.769657
4.320000, 68.200000, 46.600000, 23.818949
4.380000, 68.800000, 46.900000, 23.868331
4.440000, 69.400000, 47.200000, 23.917804
4.500000, 70.000000, 47.500000, 23.967366
4.560000, 70.600000, 47.800000, 24.017018
4.620000, 71.200000, 48.100000, 24.066760
4.680000, 71.800000, 48.400000, 24.116592
4.740000, 72.400000, 48.700000, 24.166514
4.800000, 73.000000, 49.000000, 24.216526
4.860000, 73.600000, 49.300000, 24.266629
4.920000, 74.200000, 49.600000, 24.316821
4.980000, 74.800000, 49.900000, 24.367103
5.040000, 75.400000, 50.200000, 24.417475
5.100000, 76.000000, 50.500000, 24.467937
5.160000, 76.600000, 50.800000, 24.518489
5.220000, 77.200000, 51.100000, 24.569131
5.280000, 77.800000, 51.400000, 24.619864
5.340000, 78.400000, 51.700000, 24.670686
5.400000, 79.000000, 52.000000, 24.721598
5.460000, 79.600000, 52.300000, 24.772600
5.520000, 80.200000, 52.600000, 24.823692
5.580000, 80.800000, 52.900000, 24.874874
5.640000, 81.400000, 53.200000, 24.926146
5.700000, 82.000000, 53.500000, 24.977509
5.760000, 82.600000, 53.800000, 25.028961
5.820000, 83.200000, 54.100000, 25.080503
5.880000, 83.800000, 54.400000, 25.132135
5.940000, 84.400000, 54.700000, 25.183857
6.000000, 85.000000, 55.000000, 25.235669
6.060000, 85.600000, 55.300000, 25.287571
6.120000, 86.200000, 55.600000, 25.339564
6.180000, 86.800000, 55.900000, 25.391646
6.240000, 87.400000, 56.200000, 25.443818
6.300000, 88.000000, 56.500000, 25.496080
6.360000, 88.600000, 56.800000, 25.548432
6.420000, 89.200000, 57.100000, 25.600874
6.480000, 89.800000, 57.400000, 25.653406
6.540000, 90.400000, 57.700000, 25.706029
6.600000, 91.000000, 58.000000, 25.758741
6.660000, 91.600000, 58.300000, 25.811543
6.720000, 92.200000, 58.600000, 25.864435
6.780000, 92.800000, 58.900000, 25.917417
6.840000, 93.400000, 59.200000, 25.970489
6.900000, 94.000000, 59.500000, 26.023651
6.960000, 94.600000, 59.800000, 26.076904
7.020000, 95.200000, 60.100000, 26.130246
7.080000, 95.800000, 60.400000, 26.183678
7.140000, 96.400000, 60.700000, 26.237200
7.200000, 97.000000, 61.000000, 26.290812
7.260000, 97.600000, 61.300000, 26.344514
7.320000, 98.200000, 61.600000, 26.398306
7.380000, 98.800000, 61.900000, 26.452189
7.440000, 99.400000, 62.200000, 26.506161
7.500000, 100.000000, 62.500000, 26.560223
7.560000, 100.600000, 62.800000, 26.614375
7.620000, 101.200000, 63.100000, 26.668617
7.680000, 101.800000, 63.400000, 26.722949
7.740000, 102.400000, 63.700000, 26.777371
7.800000, 103.000000, 64.000000, 26.831884
7.860000, 103.600000, 64.300000, 26.886486
7.920000, 104.200000, 64.600000, 26.941178
7.980000, 104.800000, 64.900000, 26.995960
8.040000, 105.400000, 65.200000, 27.050832
8.100000, 106.000000, 65.500000, 27.105794
8.160000, 106.600000, 65.800000, 27.160846
8.220000, 107.200000, 66.100000, 27.215989
8.280000, 107.800000, 66.400000, 27.271221
8.340000, 108.400000, 66.700000, 27.326543
8.400000, 109.000000, 67.000000, 27.381955
8.460000, 109.600000, 67.300000, 27.437457
8.520000, 110.200000, 67.600000, 27.493049
8.580000, 110.800000, 67.900000, 27.548731
8.640000, 111.400000, 68.200000, 27.604504
8.700000, 112.000000, 68.500000, 27.660366
8.760000, 112.600000, 68.800000, 27.716318
8.820000, 113.200000, 69.100000, 27.772360
8.880000, 113.800000, 69.400000, 27.828492
8.940000, 114.400000, 69.700000, 27.884714
9.000000, 115.000000, 70.000000, 27.941026
9.060000, 115.600000, 70.300000, 27.997429
9.120000, 116.200000, 70.600000, 28.053921
9.180000, 116.800000, 70.900000, 28.110503
9.240000, 117.400000, 71.200000, 28.167175
9.300000, 118.000000, 71.500000, 28.223937
9.360000, 118.600000, 71.800000, 28.280789
9.420000, 119.200000, 72.100000, 28.337731
9.480000, 119.800000, 72.400000, 28.394764
9.540000, 120.400000, 72.700000, 28.451886
9.600000, 121.000000, 73.000000, 28.509098
9.660000, 121.600000, 73.300000, 28.566400
9.720000, 122.200000, 73.600000, 28.623792
9.780000, 122.800000, 73.900000, 28.681274
9.840000, 123.400000, 74.200000, 28.738846
9.900000, 124.000000, 74.500000, 28.796509
9.960000, 124.600000, 74.800000, 28.854261
10.020000, 125.200000, 75.100000, 28.912103
10.080000, 125.800000, 75.400000, 28.970035
10.140000, 126.400000, 75.700000, 29.028057
10.200000, 127.000000, 76.000000, 29.086169
10.260000, 127.600000, 76.300000, 29.144371
10.320000, 128.200000, 76.600000, 29.202664
10.380000, 128.800000, 76.900000, 29.261046
10.440000, 129.400000, 77.200000, 29.319518
10.500000, 130.000000, 77.500000, 29.378080
10.560000, 130.600000, 77.800000, 29.436732
10.620000, 131.200000, 78.100000, 29.495474
10.680000, 131.800000, 78.400000, 29.554306
10.740000, 132.400000, 78.700000, 29.613229
10.800000, 133.000000, 79.000000, 29.672241
10.860000, 133.600000, 79.300000, 29.731343
10.920000, 134.200000, 79.600000, 29.790535
10.980000, 134.800000, 79.900000, 29.849817
11.040000, 135.400000, 80.200000, 29.909189
11.100000, 136.000000, 80.500000, 29.968651
11.160000, 136.600000, 80.800000, 30.028204
11.220000, 137.200000, 81.100000, 30.087846
11.280000, 137.800000, 81.400000, 30.147578
11.340000, 138.400000, 81.700000, 30.207400
11.400000, 139.000000, 82.000000, 30.267312
11.460000, 139.600000, 82.300000, 30.327314
11.520000, 140.200000, 82.600000, 30.387406
11.580000, 140.800000, 82.900000, 30.447589
11.640000, 141.400000, 83.200000, 30.507861
11.700000, 142.000000, 83.500000, 30.568223
11.760000, 142.600000, 83.800000, 30.628675
11.820000, 143.200000, 84.100000, 30.689217
11.880000, 143.800000, 84.400000, 30.749849
11.940000, 144.400000, 84.700000, 30.810571
12.000000, 145.000000, 85.000000, 30.871384
12.060000, 145.600000, 85.300000, 30.932286
12.120000, 146.200000, 85.600000, 30.993278
12.180000, 146.800000, 85.900000, 31.054360
12.240000, 147.400000, 86.200000, 31.115532
12.300000, 148.000000, 86.500000, 31.176794
12.360000, 148.600000, 86.800000, 31.238146
12.420000, 149.200000, 87.100000, 31.299589
12.480000, 149.800000, 87.400000, 31.361121
12.540000, 150.400000, 87.700000, 31.422743
12.600000, 151.000000, 88.000000, 31.484455
12.660000, 151.600000, 88.300000, 31.546257
12.720000, 152.200000, 88.600000, 31.608149
12.780000, 152.800000, 88.900000, 31.670131
12.840000, 153.400000, 89.200000, 31.732204
12.900000, 154.000000, 89.500000, 31.794366
12.960000, 154.600000, 89.800000, 31.856618
13.020000, 155.200000, 90.100000, 31.918960
13.080000, 155.800000, 90.400000, 31.981392
13.140000, 156.400000, 90.700000, 32.043914
13.200000, 157.000000, 91.000000, 32.106526
13.260000, 157.600000, 91.300000, 32.169229
13.320000, 158.200000, 91.600000, 32.232021
13.380000, 158.800000, 91.900000, 32.294903
13.440000, 159.400000, 92.200000, 32.357875
13.500000, 160.000000, 92.500000, 32.420937
13.560000, 160.600000, 92.800000, 32.484089
13.620000, 161.200000, 93.100000, 32.547331
13.680000, 161.800000, 93.400000, 32.610664
13.740000, 162.400000, 93.700000, 32.674086
13.800000, 163.000000, 94.000000, 32.737598
13.860000, 163.600000, 94.300000, 32.801200
13.920000, 164.200000, 94.600000, 32.864892
13.980000, 164.800000, 94.900000, 32.928674
14.040000, 165.400000, 95.200000, 32.992546
14.100000, 166.000000, 95.500000, 33.056509
14.160000, 166.600000, 95.800000, 33.120561
14.220000, 167.200000, 96.100000, 33.184703
14.280000, 167.800000, 96.400000, 33.248935
14.340000, 168.400000, 96.700000, 33.313257
14.400000, 169.000000, 97.000000, 33.377669
14.460000, 169.600000, 97.300000, 33.442171
14.520000, 170.200000, 97.600000, 33.506764
14.580000, 170.800000, 97.900000, 33.571446
14.640000, 171.400000, 98.200000, 33.636218
14.700000, 172.000000, 98.500000, 33.701080
14.760000, 172.600000, 98.800000, 33.766032
14.820000, 173.200000, 99.100000, 33.831074
14.880000, 173.800000, 99.400000, 33.896206
14.940000, 174.400000, 99.700000, 33.961429
15.000000, 175.000000, 100.000000, 34.026741
15.060000, 175.600000, 100.300000, 34.092143
15.120000, 176.200000, 100.600000, 34.157635
15.180000, 176.800000, 100.900000, 34.223217
15.240000, 177.400000, 101.200000, 34.288889
15.300000, 178.000000, 101.500000, 34.354651
15.360000, 178.600000, 101.800000, 34.420504
15.420000, 179.200000, 102.100000, 34.486446
15.480000, 179.800000, 102.400000, 34.552478
15.540000, 180.400000, 102.700000, 34.618600
15.600000, 181.000000, 103.000000, 34.684812
15.660000, 181.600000, 103.300000, 34.751114
15.720000, 182.200000, 103.600000, 34.817506
15.780000, 182.800000, 103.900000, 34.883989
15.840000, 183.400000, 104.200000, 34.950561
15.900000, 184.000000, 104.500000, 35.017223
15.960000, 184.600000, 104.800000, 35.083975
16.020000, 185.200000, 105.100000, 35.150817
16.080000, 185.800000, 105.400000, 35.217749
16.140000, 186.400000, 105.700000, 35.284771
16.200000, 187.000000, 106.000000, 35.351884
16.260000, 187.600000, 106.300000, 35.419086
16.320000, 188.200000, 106.600000, 35.486378
16.380000, 188.800000, 106.900000, 35.553760
16.440000, 189.400000, 107.200000, 35.621232
16.500000, 190.000000, 107.500000, 35.688794
16.560000, 190.600000, 107.800000, 35.756446
16.620000, 191.200000, 108.100000, 35.824189
16.680000, 191.800000, 108.400000, 35.892021
16.740000, 192.400000, 108.700000, 35.959943
16.800000, 193.000000, 109.000000, 36.027955
16.860000, 193.600000, 109.300000, 36.096057
16.920000, 194.200000, 109.600000, 36.164249
16.980000, 194.800000, 109.900000, 36.232531
17.040000, 195.400000, 110.200000, 36.300904
17.100000, 196.000000, 110.500000, 36.369366
17.160000, 196.600000, 110.800000, 36.437918
17.220000, 197.200000, 111.100000, 36.506560
17.280000, 197.800000, 111.400000, 36.575292
17.340000, 198.400000, 111.700000, 36.644114
17.400000, 199.000000, 112.000000, 36.713026
17.460000, 199.600000, 112.300000, 36.782029
17.520000, 200.200000, 112.600000, 36.851121
17.580000, 200.800000, 112.900000, 36.920303
17.640000, 201.400000, 113.200000, 36.989575
17.700000, 202.000000, 113.500000, 37.058937
17.760000, 202.600000, 113.800000, 37.128389
17.820000, 203.200000, 114.100000, 37.197931
17.880000, 203.800000, 114.400000, 37.267564
17.940000, 204.400000, 114.700000, 37.337286
18.000000, 205.000000, 115.000000, 37.407098
18.060000, 205.600000, 115.300000, 37.477000
18.120000, 206.200000, 115.600000, 37.546992
18.180000, 206.800000, 115.900000, 37.617074
18.240000, 207.400000, 116.200000, 37.687246
18.300000, 208.000000, 116.500000, 37.757509
18.360000, 208.600000, 116.800000, 37.827861
18.420000, 209.200000, 117.100000, 37.898303
18.480000, 209.800000, 117.400000, 37.968835
18.540000, 210.400000, 117.700000, 38.039457
18.600000, 211.000000, 118.000000, 38.110169
18.660000, 211.600000, 118.300000, 38.180971
18.720000, 212.200000, 118.600000, 38.251864
18.780000, 212.800000, 118.900000, 38.322846
18.840000, 213.400000, 119.200000, 38.393918
18.900000, 214.000000, 119.500000, 38.465080
18.960000, 214.600000, 119.800000, 38.536332
19.020000, 215.200000, 120.100000, 38.607674
19.080000, 215.800000, 120.400000, 38.679106
19.140000, 216.400000, 120.700000, 38.750629
19.200000, 217.000000, 121.000000, 38.822241
19.260000, 217.600000, 121.300000, 38.893943
19.320000, 218.200000, 121.600000, 38.965735
19.380000, 218.800000, 121.900000, 39.037617
19.440000, 219.400000, 122.200000, 39.109589
19.500000, 220.000000, 122.500000, 39.181651
19.560000, 220.600000, 122.800000, 39.253804
19.620000, 221.200000, 123.100000, 39.326046
19.680000, 221.800000, 123.400000, 39.398378
19.740000, 222.400000, 123.700000, 39.470800
19.800000, 223.000000, 124.000000, 39.543312
19.860000, 223.600000, 124.300000, 39.615914
19.920000, 224.200000, 124.600000, 39.688606
19.980000, 224.800000, 124.900000, 39.761389
20.040000, 225.400000, 125.200000, 39.834261
20.100000, 226.000000, 125.500000, 39.907223
20.160000, 226.600000, 125.800000, 39.980275
20.220000, 227.200000, 126.100000, 40.053417
20.280000, 227.800000, 126.400000, 40.126649
20.340000, 228.400000, 126.700000, 40.199971
20.400000, 229.000000, 127.000000, 40.273384
20.460000, 229.600000, 127.300000, 40.346886
20.520000, 230.200000, 127.600000, 40.420478
20.580000, 230.800000, 127.900000, 40.494160
20.640000, 231.400000, 128.200000, 40.567932
20.700000, 232.000000, 128.500000, 40.641794
20.760000, 232.600000, 128.800000, 40.715746
20.820000, 233.200000, 129.100000, 40.789789
20.880000, 233.800000, 129.400000, 40.863921
20.940000, 234.400000, 129.700000, 40.938143
21.000000, 235.000000, 130.000000, 41.012455
21.060000, 235.600000, 130.300000, 41.086857
21.120000, 236.200000, 130.600000, 41.161349
21.180000, 236.800000, 130.900000, 41.235931
21.240000, 237.400000, 131.200000, 41.310604
21.300000, 238.000000, 131.500000, 41.385366
21.360000, 238.600000, 131.800000, 41.460218
21.420000, 239.200000, 132.100000, 41.535160
21.480000, 239.800000, 132.400000, 41.610192
21.540000, 240.400000, 132.700000, 41.685314
21.600000, 241.000000, 133.000000, 41.760526
21.660000, 241.600000, 133.300000, 41.835829
21.720000, 242.200000, 133.600000, 41.911221
21.780000, 242.800000, 133.900000, 41.986703
21.840000, 243.400000, 134.200000, 42.062275
21.900000, 244.000000, 134.500000, 42.137937
21.960000, 244.600000, 134.800000, 42.213689
22.020000, 245.200000, 135.100000, 42.289531
22.080000, 245.800000, 135.400000, 42.365464
22.140000, 246.400000, 135.700000, 42.441486
22.200000, 247.000000, 136.000000, 42.517598
22.260000, 247.600000, 136.300000, 42.593800
22.320000, 248.200000, 136.600000, 42.670092
22.380000, 248.800000, 136.900000, 42.746474
22.440000, 249.400000, 137.200000, 42.822946
22.500000, 250.000000, 137.500000, 42.899509
22.560000, 250.600000, 137.800000, 42.976161
22.620000, 251.200000, 138.100000, 43.052903
22.680000, 251.800000, 138.400000, 43.129735
22.740000, 252.400000, 138.700000, 43.206657
22.800000, 253.000000, 139.000000, 43.283669
22.860000, 253.600000, 139.300000, 43.360771
22.920000, 254.200000, 139.600000, 43.437964
22.980000, 254.800000, 139.900000, 43.515246
23.040000, 255.400000, 140.200000, 43.592618
23.100000, 256.000000, 140.500000, 43.670080
23.160000, 256.600000, 140.800000, 43.747632
23.220000, 257.200000, 141.100000, 43.825274
23.280000, 257.800000, 141.400000, 43.903006
23.340000, 258.400000, 141.700000, 43.980829
23.400000, 259.000000, 142.000000, 44.058741
23.460000, 259.600000, 142.300000, 44.136743
23.520000, 260.200000, 142.600000, 44.214835
23.580000, 260.800000, 142.900000, 44.293017
23.640000, 261.400000, 143.200000, 44.371289
23.700000, 262.000000, 143.500000, 44.449651
23.760000, 262.600000, 143.800000, 44.528104
23.820000, 263.200000, 144.100000, 44.606646
23.880000, 263.800000, 144.400000, 44.685278
23.940000, 264.400000, 144.700000, 44.764000
24.000000, 265.000000, 145.000000, 44.842812
24.060000, 265.600000, 145.300000, 44.921714
24.120000, 266.200000, 145.600000, 45.000706
24.180000, 266.800000, 145.900000, 45.079789
24.240000, 267.400000, 146.200000, 45.158961
24.300000, 268.000000, 146.500000, 45.238223
24.360000, 268.600000, 146.800000, 45.317575
24.420000, 269.200000, 147.100000, 45.397017
24.480000, 269.800000, 147.400000, 45.476549
24.540000, 270.400000, 147.700000, 45.556171
24.600000, 271.000000, 148.000000, 45.635884
24.660000, 271.600000, 148.300000, 45.715686
24.720000, 272.200000, 148.600000, 45.795578
24.780000, 272.800000, 148.900000, 45.875560
24.840000, 273.400000, 149.200000, 45.955632
24.900000, 274.000000, 149.500000, 46.035794
24.960000, 274.600000, 149.800000, 46.116046
25.020000, 275.200000, 150.100000, 46.196389
25.080000, 275.800000, 150.400000, 46.276821
25.140000, 276.400000, 150.700000, 46.357343
25.200000, 277.000000, 151.000000, 46.437955
25.260000, 277.600000, 151.300000, 46.518657
25.320000, 278.200000, 151.600000, 46.599449
25.380000, 278.800000, 151.900000, 46.680331
25.440000, 279.400000, 152.200000, 46.761304
25.500000, 280.000000, 152.500000, 46.842366
25.560000, 280.600000, 152.800000, 46.923518
25.620000, 281.200000, 153.100000, 47.004760
25.680000, 281.800000, 153.400000, 47.086092
25.740000, 282.400000, 153.700000, 47.167514
25.800000, 283.000000, 154.000000, 47.249026
25.860000, 283.600000, 154.300000, 47.330629
25.920000, 284.200000, 154.600000, 47.412321
25.980000, 284.800000, 154.900000, 47.494103
26.040000, 285.400000, 155.200000, 47.575975
26.100000, 286.000000, 155.500000, 47.657937
26.160000, 286.600000, 155.800000, 47.739989
26.220000, 287.200000, 156.100000, 47.822131
26.280000, 287.800000, 156.400000, 47.904364
26.340000, 288.400000, 156.700000, 47.986686
26.400000, 289.000000, 157.000000, 48.069098
26.460000, 289.600000, 157.300000, 48.151600
26.520000, 290.200000, 157.600000, 48.234192
26.580000, 290.800000, 157.900000, 48.316874
26.640000, 291.400000, 158.200000, 48.399646
26.700000, 292.000000, 158.500000, 48.482509
26.760000, 292.600000, 158.800000, 48.565461
26.820000, 293.200000, 159.100000, 48.648503
26.880000, 293.800000, 159.400000, 48.731635
26.940000, 294.400000, 159.700000, 48.814857
27.000000, 295.000000, 160.000000, 48.898169
27.060000, 295.600000, 160.300000, 48.981571
27.120000, 296.200000, 160.600000, 49.065064
27.180000, 296.800000, 160.900000, 49.148646
27.240000, 297.400000, 161.200000, 49.232318
27.300000, 298.000000, 161.500000, 49.316080
27.360000, 298.600000, 161.800000, 49.399932
27.420000, 299.200000, 162.100000, 49.483874
27.480000, 299.800000, 162.400000, 49.567906
27.540000, 300.400000, 162.700000, 49.652029
27.600000, 301.000000, 163.000000, 49.736241
27.660000, 301.600000, 163.300000, 49.820543
27.720000, 302.200000, 163.600000, 49.904935
27.780000, 302.800000, 163.900000, 49.989417
27.840000, 303.400000, 164.200000, 50.073989
27.900000, 304.000000, 164.500000, 50.158651
27.960000, 304.600000, 164.800000, 50.243404
28.020000, 305.200000, 165.100000, 50.328246
28.080000, 305.800000, 165.400000, 50.413178
28.140000, 306.400000, 165.700000, 50.498200
28.200000, 307.000000, 166.000000, 50.583312
28.260000, 307.600000, 166.300000, 50.668514
28.320000, 308.200000, 166.600000, 50.753806
28.380000, 308.800000, 166.900000, 50.839189
28.440000, 309.400000, 167.200000, 50.924661
28.500000, 310.000000, 167.500000, 51.010223
28.560000, 310.600000, 167.800000, 51.095875
28.620000, 311.200000, 168.100000, 51.181617
28.680000, 311.800000, 168.400000, 51.267449
28.740000, 312.400000, 168.700000, 51.353371
28.800000, 313.000000, 169.000000, 51.439384
28.860000, 313.600000, 169.300000, 51.525486
28.920000, 314.200000, 169.600000, 51.611678
28.980000, 314.800000, 169.900000, 51.697960
29.040000, 315.400000, 170.200000, 51.784332
29.100000, 316.000000, 170.500000, 51.870794
29.160000, 316.600000, 170.800000, 51.957346
29.220000, 317.200000, 171.100000, 52.043989
29.280000, 317.800000, 171.400000, 52.130721
29.340000, 318.400000, 171.700000, 52.217543
29.400000, 319.000000, 172.000000, 52.304455
29.460000, 319.600000, 172.300000, 52.391457
29.520000, 320.200000, 172.600000, 52.478549
29.580000, 320.800000, 172.900000, 52.565731
29.640000, 321.400000, 173.200000, 52.653004
29.700000, 322.000000, 173.500000, 52.740366
29.760000, 322.600000, 173.800000, 52.827818
29.820000, 323.200000, 174.100000, 52.915360
29.880000, 323.800000, 174.400000, 53.002992
29.940000, 324.400000, 174.700000, 53.090714
30.000000, 325.000000, 175.000000, 53.178526
30.060000, 325.600000, 175.300000, 53.266429
30.120000, 326.200000, 175.600000, 53.354421
30.180000, 326.800000, 175.900000, 53.442503
30.240000, 327.400000, 176.200000, 53.530675
30.300000, 328.000000, 176.500000, 53.618937
30.360000, 328.600000, 176.800000, 53.707289
30.420000, 329.200000, 177.100000, 53.795731
30.480000, 329.800000, 177.400000, 53.884264
30.540000, 330.400000, 177.700000, 53.972886
30.600000, 331.000000, 178.000000, 54.061598
30.660000, 331.600000, 178.300000, 54.150400
30.720000, 332.200000, 178.600000, 54.239292
30.780000, 332.800000, 178.900000, 54.328274
30.840000, 333.400000, 179.200000, 54.417346
30.900000, 334.000000, 179.500000, 54.506509
30.960000, 334.600000, 179.800000, 54.595761
31.020000, 335.200000, 180.100000, 54.685103
31.080000, 335.800000, 180.400000, 54.774535
31.140000, 336.400000, 180.700000, 54.864057
31.200000, 337.000000, 181.000000, 54.953669
31.260000, 337.600000, 181.300000, 55.043371
31.320000, 338.200000, 181.600000, 55.133164
31.380000, 338.800000, 181.900000, 55.223046
31.440000, 339.400000, 182.200000, 55.313018
31.500000, 340.000000, 182.500000, 55.403080
31.560000, 340.600000, 182.800000, 55.493232
31.620000, 341.200000, 183.100000, 55.583474
31.680000, 341.800000, 183.400000, 55.673806
31.740000, 342.400000, 183.700000, 55.764229
31.800000, 343.000000, 184.000000, 55.854741
31.860000, 343.600000, 184.300000, 55.945343
31.920000, 344.200000, 184.600000, 56.036035
31.980000, 344.800000, 184.900000, 56.126817
32.040000, 345.400000, 185.200000, 56.217689
32.100000, 346.000000, 185.500000, 56.308651
32.160000, 346.600000, 185.800000, 56.399704
32.220000, 347.200000, 186.100000, 56.490846
32.280000, 347.800000, 186.400000, 56.582078
32.340000, 348.400000, 186.700000, 56.673400
32.400000, 349.000000, 187.000000, 56.764812
32.460000, 349.600000, 187.300000, 56.856314
32.520000, 350.200000, 187.600000, 56.947906
32.580000, 350.800000, 187.900000, 57.039589
32.640000, 351.400000, 188.200000, 57.131361
32.700000, 352.000000, 188.500000, 57.223223
32.760000, 352.600000, 188.800000, 57.315175
32.820000, 353.200000, 189.100000, 57.407217
32.880000, 353.800000, 189.400000, 57.499349
32.940000, 354.400000, 189.700000, 57.591571
33.000000, 355.000000, 190.000000, 57.683884
33.060000, 355.600000, 190.300000, 57.776286
33.120000, 356.200000, 190.600000, 57.868778
33.180000, 356.800000, 190.900000, 57.961360
33.240000, 357.400000, 191.200000, 58.054032
33.300000, 358.000000, 191.500000, 58.146794
33.360000, 358.600000, 191.800000, 58.239646
33.420000, 359.200000, 192.100000, 58.332589
33.480000, 359.800000, 192.400000, 58.425621
33.540000, 360.400000, 192.700000, 58.518743
33.600000, 361.000000, 193.000000, 58.611955
33.660000, 361.600000, 193.300000, 58.705257
33.720000, 362.200000, 193.600000, 58.798649
33.780000, 362.800000, 193.900000, 58.892131
33.840000, 363.400000, 194.200000, 58.985704
33.900000, 364.000000, 194.500000, 59.079366
33.960000, 364.600000, 194.800000, 59.173118
34.020000, 365.200000, 195.100000, 59.266960
34.080000, 365.800000, 195.400000, 59.360892
34.140000, 366.400000, 195.700000, 59.454914
34.200000, 367.000000, 196.000000, 59.549026
34.260000, 367.600000, 196.300000, 59.643229
34.320000, 368.200000, 196.600000, 59.737521
34.380000, 368.800000, 196.900000, 59.831903
34.440000, 369.400000, 197.200000, 59.926375
34.500000, 370.000000, 197.500000, 60.020937
34.560000, 370.600000, 197.800000, 60.115589
34.620000, 371.200000, 198.100000, 60.210331
34.680000, 371.800000, 198.400000, 60.305164
34.740000, 372.400000, 198.700000, 60.400086
34.800000, 373.000000, 199.000000, 60.495098
34.860000, 373.600000, 199.300000, 60.590200
34.920000, 374.200000, 199.600000, 60.685392
34.980000, 374.800000, 199.900000, 60.780674
35.040000, 375.400000, 200.200000, 60.876046
35.100000, 376.000000, 200.500000, 60.971509
35.160000, 376.600000, 200.800000, 61.067061
35.220000, 377.200000, 201.100000, 61.162703
35.280000, 377.800000, 201.400000, 61.258435
35.340000, 378.400000, 201.700000, 61.354257
35.400000, 379.000000, 202.000000, 61.450169
35.460000, 379.600000, 202.300000, 61.546171
35.520000, 380.200000, 202.600000, 61.642264
35.580000, 380.800000, 202.900000, 61.738446
35.640000, 381.400000, 203.200000, 61.834718
35.700000, 382.000000, 203.500000, 61.931080
35.760000, 382.600000, 203.800000, 62.027532
35.820000, 383.200000, 204.100000, 62.124074
35.880000, 383.800000, 204.400000, 62.220706
35.940000, 384.400000, 204.700000, 62.317429
36.000000, 385.000000, 205.000000, 62.414241
36.060000, 385.600000, 205.300000, 62.511143
36.120000, 386.200000, 205.600000, 62.608135
36.180000, 386.800000, 205.900000, 62.705217
36.240000, 387.400000, 206.200000, 62.802389
36.300000, 388.000000, 206.500000, 62.899651
36.360000, 388.600000, 206.800000, 62.997004
36.420000, 389.200000, 207.100000, 63.094446
36.480000, 389.800000, 207.400000, 63.191978
